time,gate,car.id,population,carType,duration
1435961580,C4,20154603024631-872,45,3,278400
1435962420,C4,20151302081321-676,44,1,149460
1435962660,C4,20154519024544-322,45,2,203580
1435963620,C4,20152230122233-577,44,1,270120
1435965060,C4,20151501021548-648,43,1,274260
1435965900,C4,20153902093914-109,42,1,250980
1435969680,C4,20150930010911-718,41,1,84480
1435972500,C4,20152303052328-94,42,2,677760
1436016420,C4,20152004062054-876,43,1,695940
1436018460,C4,20155404065421-768,44,1,113820
1436019480,C4,20150801050802-446,43,3,188880
1436020380,C4,20153304063341-413,44,3,100680
1436026080,C4,20151404081429-288,45,1,1315260
1436029860,C4,20151504091530-898,46,2,96720
1436030100,C4,20154604094636-292,47,2,457560
1436032320,C4,20152504102511-329,48,2,1285320
1436032800,C4,20155204105251-380,49,3,381300
1436036700,C4,20150904110945-706,50,1,714120
1436040180,C4,20150404120407-76,51,3,61860
1436040240,C4,20155901125946-822,50,2,193140
1436042880,C4,20154904124934-601,51,1,95700
1436046240,C4,20151502111546-232,50,1,1383780
1436046780,C4,20155704015728-85,51,1,361260
1436049720,C4,20154404024426-337,52,2,143940
1436051040,C4,20150904030958-830,53,1,104220
1436051700,C4,20154904034903-354,54,1,163380
1436052900,C4,20154204034234-400,55,3,161100
1436059980,C4,20154104054114-147,56,1,605640
1436060220,C4,20151202011253-62,55,1,336600
1436067720,C4,20150029030057-969,54,1,100200
1436102040,C4,20150404120407-76,53,2,71520
1436103360,C4,20155801085847-425,52,1,555180
1436106000,C4,20155005065043-343,53,1,604200
1436106900,C4,20152824122825-461,52,2,361260
1436108460,C4,20153205073222-529,53,2,483300
1436111160,C4,20154405074442-509,54,2,164040
1436111340,C4,20154605074608-859,55,2,478200
1436112300,C4,20153905083900-16,56,3,359040
1436116920,C4,20153125023152-681,55,2,73620
1436117460,C4,20152705092735-661,56,1,119700
1436119500,C4,20153505103526-82,57,1,465780
1436121060,C4,20153304063341-413,56,1,873060
1436123820,C4,20154705114743-724,57,2,259740
1436124600,C4,20153005113023-61,58,2,80520
1436125380,C4,20153705123714-935,59,3,506700
1436125440,C4,20154005114042-468,60,1,264900
1436126580,C4,20151504091530-898,59,2,410340
1436130120,C4,20155405015448-33,60,2,453060
1436130900,C4,20150903100903-596,59,1,803100
1436132280,C4,20155404065421-768,58,2,256140
1436133420,C4,20152605012634-824,59,1,185700
1436133480,C4,20150005020044-437,60,1,111000
1436135940,C4,20153705023701-460,61,1,72480
1436138580,C4,20154904124934-601,60,1,158220
1436140320,C4,20152601112611-300,59,1,1398840
1436142900,C4,20150705050702-651,60,1,160140
1436144460,C4,20153805053836-382,61,1,315540
1436148360,C4,20153602043607-343,60,1,175980
1436155260,C4,20150904030958-830,59,2,742080
1436161200,C4,20153626053623-916,58,1,55020
1436166240,C4,20154519024544-322,57,2,222480
1436191620,C4,20151101121144-520,56,1,382740
1436193000,C4,20153006063005-968,57,2,108540
1436193660,C4,20154404024426-337,56,3,110520
1436193960,C4,20153906073935-24,57,2,115500
1436196900,C4,20150206080212-82,58,1,788340
1436201460,C4,20153103113118-650,57,1,108960
1436202060,C4,20153403063427-228,56,1,181680
1436205120,C4,20153005113023-61,55,2,461580
1436205780,C4,20152030062014-252,54,1,509460
1436207100,C4,20153206103213-613,55,1,68520
1436208420,C4,20153705023701-460,54,3,188820
1436209200,C4,20155206105220-877,55,1,437460
1436210460,C4,20151306121351-539,56,1,588480
1436214000,C4,20154204034234-400,55,1,373740
1436215080,C4,20154904034903-354,54,1,264900
1436221020,C4,20155206025244-634,55,3,516180
1436224980,C4,20154526064518-551,54,1,585720
1436228520,C4,20153502063540-65,53,3,269940
1436232240,C4,20150128070124-874,52,1,394320
1436237160,C4,20152705092735-661,51,3,639540
1436239980,C4,20154603024631-872,50,3,373140
1436244480,C4,20150005020044-437,49,2,184380
1436245680,C4,20151202021203-963,48,1,250140
1436274540,C4,20150329020331-802,47,1,674460
1436275200,C4,20154405074442-509,46,2,410280
1436275620,C4,20153206103213-613,45,2,418260
1436286960,C4,20150707090744-193,46,2,124500
1436297220,C4,20152207112247-321,47,3,244200
1436297400,C4,20152307122306-159,48,3,799860
1436301540,C4,20153006063005-968,47,3,622440
1436303040,C4,20150705050702-651,46,3,278400
1436306640,C4,20153707023747-858,47,1,145500
1436309460,C4,20153906073935-24,46,2,203580
1436312460,C4,20155428065442-400,45,2,677760
1436312460,C4,20151807041826-31,46,1,167880
1436313660,C4,20155307045325-414,47,2,136500
1436314020,C4,20150003090030-424,46,1,695940
1436314020,C4,20154107044154-514,47,1,145500
1436317500,C4,20150207050259-178,48,1,153300
1436319120,C4,20152605012634-824,47,1,113820
1436326980,C4,20150502120548-840,46,3,100680
1436332140,C4,20154003074029-430,45,1,1315260
1436332620,C4,20153701113704-354,44,2,96720
1436364300,C4,20153908063905-670,45,3,273120
1436366460,C4,20154708064723-472,46,3,224700
1436367300,C4,20154708074757-401,47,1,191700
1436367660,C4,20155603015631-143,46,2,457560
1436378040,C4,20154303014356-798,45,2,1285320
1436380560,C4,20155902015910-865,44,3,381300
1436383560,C4,20154705114743-724,43,1,714120
1436383560,C4,20152908112909-319,44,2,602940
1436390340,C4,20154005114042-468,43,3,61860
1436396580,C4,20150808030815-401,44,1,63900
1436398560,C4,20154208034244-0,45,1,230940
1436400840,C4,20154708044728-934,46,1,413280
1436408040,C4,20155704015728-85,45,1,95700
1436411460,C4,20150707090744-193,44,1,361260
1436414100,C4,20155204105251-380,43,2,143940
1436450160,C4,20155307045325-414,42,1,104220
1436450460,C4,20155309065327-597,43,1,370020
1436452140,C4,20153707023747-858,42,1,163380
1436455440,C4,20153209073227-817,43,1,102060
1436455560,C4,20155909075954-808,44,1,259260
1436459520,C4,20154107044154-514,43,3,161100
1436460000,C4,20153805053836-382,42,1,605640
1436460480,C4,20150808030815-401,41,1,604200
1436462700,C4,20155709095715-337,42,3,275460
1436470080,C4,20155809115800-678,43,1,1038240
1436470800,C4,20150207050259-178,42,2,483300
1436471340,C4,20153905083900-16,41,2,164040
1436471880,C4,20152202052214-494,40,2,478200
1436473260,C4,20152909122903-463,41,1,167340
1436474700,C4,20154809124808-913,42,3,191400
1436474880,C4,20154709124756-980,43,1,629700
1436479740,C4,20154509024548-175,44,1,603420
1436480340,C4,20151807041826-31,43,3,359040
1436481120,C4,20150509030549-76,44,1,322800
1436484480,C4,20155409035441-881,45,2,354540
1436487660,C4,20154604094636-292,44,1,119700
1436489100,C4,20155109045104-759,45,3,265200
1436536260,C4,20151501041530-577,44,1,465780
1436536560,C4,20153110063138-887,45,2,115920
1436536980,C4,20150810060851-257,46,1,92100
1436541420,C4,20152207112247-321,45,2,259740
1436543760,C4,20153010083042-172,46,2,211920
1436547960,C4,20155810095859-88,47,1,734280
1436551860,C4,20151210101225-79,48,2,89220
1436553300,C4,20153510103505-180,49,2,423840
1436557500,C4,20153209073227-817,48,2,80520
1436559000,C4,20154708074757-401,47,3,506700
1436560380,C4,20153910123921-997,48,1,108180
1436565000,C4,20151710021746-134,49,1,505920
1436566800,C4,20155210025230-794,50,1,619860
1436568300,C4,20153710023741-996,51,1,316620
1436568900,C4,20154519024544-322,52,2,202140
1436570280,C4,20152210032211-174,53,3,279900
1436571600,C4,20153310033332-410,54,2,99420
1436575440,C4,20151610051648-803,55,2,223440
1436579520,C4,20154103084141-252,54,1,264900
1436583180,C4,20155405015448-33,53,2,453060
1436583420,C4,20155503025536-107,52,1,185700
1436585280,C4,20153001123033-350,51,1,111000
1436585280,C4,20153505103526-82,50,1,72480
1436589540,C4,20154605074608-859,49,1,160140
1436591160,C4,20154708064723-472,48,1,315540
1436591760,C4,20153205073222-529,47,2,108540
1436626080,C4,20154211064241-592,48,1,538740
1436626620,C4,20152811072856-634,49,1,194280
1436629080,C4,20150810060851-257,48,2,115500
1436629500,C4,20154208034244-0,47,1,788340
1436630940,C4,20155303125317-749,46,1,68520
1436631360,C4,20151711081724-536,47,1,184620
1436631600,C4,20155811085816-277,48,2,119220
1436632080,C4,20153705123714-935,47,1,437460
1436633160,C4,20151911091902-88,48,3,122880
1436634000,C4,20150111090110-546,49,2,973740
1436636580,C4,20154911094955-742,50,1,1073820
1436637360,C4,20154811104853-331,51,3,284940
1436637360,C4,20155111095142-349,52,1,261780
1436637420,C4,20153908063905-670,51,1,588480
1436639700,C4,20153211103235-736,52,1,208500
1436640600,C4,20152909122903-463,51,3,516180
1436641080,C4,20151210101225-79,50,2,124500
1436641380,C4,20150411110416-875,51,1,555300
1436646660,C4,20155206105220-877,50,3,244200
1436650260,C4,20152303052328-94,49,3,799860
1436652480,C4,20153110063138-887,48,1,145500
1436654280,C4,20153801123847-62,47,1,167880
1436656620,C4,20155311035305-535,48,1,178740
1436657580,C4,20153311033321-730,49,1,62460
1436660640,C4,20151811041814-115,50,2,172140
1436661600,C4,20151611051619-74,51,1,97920
1436665620,C4,20154104054114-147,50,2,136500
1436666100,C4,20154809124808-913,49,1,145500
1436668560,C4,20153910123921-997,48,1,153300
1436671020,C4,20153310033332-410,47,3,273120
1436710200,C4,20155005065043-343,46,3,224700
1436710800,C4,20152512062542-417,47,1,122400
1436711220,C4,20153312063341-591,48,3,96360
1436712360,C4,20152004062054-876,47,1,191700
1436714820,C4,20155909075954-808,46,2,602940
1436720040,C4,20153311033321-730,45,1,63900
1436728620,C4,20152212112239-676,46,2,65580
1436734140,C4,20151512011521-735,47,1,259980
1436736120,C4,20152012012031-178,48,2,105660
1436737200,C4,20155206025244-634,47,1,230940
1436738160,C4,20155709095715-337,46,1,413280
1436742240,C4,20155712035738-767,47,3,1017360
1436748000,C4,20153312053318-51,48,2,144180
1436750340,C4,20155712055713-620,49,1,60660
1436750820,C4,20150904110945-706,48,1,370020
1436750820,C4,20155811085816-277,47,1,102060
1436754300,C4,20155109045104-759,46,1,259260
1436755680,C4,20153010083042-172,45,3,275460
1436756040,C4,20151911091902-88,44,1,1038240
1436759520,C4,20151611051619-74,43,1,167340
1436771040,C4,20154519024544-322,42,3,191400
1436794200,C4,20152212112239-676,41,1,629700
1436795760,C4,20150513060545-668,42,1,126660
1436798880,C4,20151610051648-803,41,1,603420
1436798940,C4,20151306121351-539,40,1,322800
1436803920,C4,20150509030549-76,39,2,354540
1436807580,C4,20153312063341-591,38,3,265200
1436809500,C4,20154813094806-514,39,2,80220
1436811000,C4,20155712055713-620,38,2,115920
1436814120,C4,20154708044728-934,37,1,92100
1436815980,C4,20151711081724-536,36,2,211920
1436820480,C4,20155309065327-597,35,1,734280
1436820840,C4,20153213013210-111,36,1,185460
1436820900,C4,20152811072856-634,35,2,89220
1436820960,C4,20154913124955-986,36,3,75780
1436822940,C4,20153913013912-134,37,2,239580
1436824680,C4,20153013023021-720,38,1,140580
1436827680,C4,20152313032302-271,39,2,67320
1436830680,C4,20153113043100-622,40,2,1107840
1436832780,C4,20151811041814-115,39,2,423840
1436833200,C4,20152512062542-417,38,1,108180
1436835360,C4,20155311035305-535,37,1,505920
1436839020,C4,20155409035441-881,36,1,619860
1436841780,C4,20152012012031-178,35,1,316620
1436848200,C4,20153211103235-736,34,2,202140
1436850180,C4,20152210032211-174,33,3,279900
1436883000,C4,20150214070205-409,34,2,290760
1436884920,C4,20153710023741-996,33,2,99420
1436884920,C4,20153414073455-915,34,3,266160
1436885100,C4,20153814073818-418,35,1,226320
1436889720,C4,20154813094806-514,34,2,223440
1436889780,C4,20151114081116-872,35,2,369000
1436892180,C4,20153312053318-51,34,1,538740
1436895000,C4,20152313032302-271,33,1,194280
1436896740,C4,20154913124955-986,32,1,184620
1436899140,C4,20155111095142-349,31,2,119220
1436900340,C4,20155914105910-953,32,1,274200
1436904960,C4,20155014125011-81,33,1,184020
1436919960,C4,20152014052009-210,34,2,152760
1436920440,C4,20152614052608-658,35,1,72240
1436922300,C4,20154811104853-331,34,3,122880
1436922420,C4,20150513060545-668,33,2,973740
1436924220,C4,20154114054132-501,34,2,92520
1436965260,C4,20153013023021-720,33,1,1073820
1436972520,C4,20150415070401-918,34,2,260040
1436977140,C4,20153510103505-180,33,3,284940
1436977920,C4,20150415090454-392,34,1,122280
1436983200,C4,20152715102715-129,35,2,327960
1436985240,C4,20150206080212-82,34,1,261780
1436986500,C4,20152908112909-319,33,1,208500
1436987280,C4,20154615114612-209,34,2,286740
1436990940,C4,20154215124253-8,35,3,365460
1436992680,C4,20152614052608-658,34,1,555300
1436994120,C4,20151512011521-735,33,1,178740
1436995440,C4,20155415015401-576,34,1,146640
1437006300,C4,20153213013210-111,33,1,62460
1437008280,C4,20153015053016-75,34,1,130200
1437016740,C4,20154114054132-501,33,2,172140
1437060540,C4,20150516080500-163,34,1,379380
1437060900,C4,20152816082835-10,35,1,83820
1437062520,C4,20153913013912-134,34,1,97920
1437066120,C4,20153616093612-196,35,1,635340
1437068760,C4,20150526110553-791,34,1,122400
1437070920,C4,20151710021746-134,33,3,96360
1437072720,C4,20152014052009-210,32,2,65580
1437079980,C4,20152416012433-808,33,1,275100
1437083160,C4,20154509024548-175,32,1,259980
1437086880,C4,20152616032618-514,33,2,77340
1437088020,C4,20153916033930-668,34,3,177060
1437088980,C4,20155014125011-81,33,2,105660
1437094260,C4,20154416054424-28,34,1,137280
1437097260,C4,20152307122306-159,33,3,1017360
1437100200,C4,20150415090454-392,32,2,144180
1437104580,C4,20154709124756-980,31,1,60660
1437111420,C4,20153814073818-418,30,1,126660
1437138480,C4,20153015053016-75,29,2,80220
1437142080,C4,20155415015401-576,28,1,185460
1437142620,C4,20152217062234-111,29,3,282300
1437143580,C4,20153117063125-391,30,3,87360
1437144720,C4,20152816082835-10,29,3,75780
1437144900,C4,20150217070227-343,30,1,287340
1437145440,C4,20153817073832-550,31,2,214860
1437145860,C4,20150217080254-664,32,2,302640
1437146400,C4,20152917072944-998,33,1,391620
1437148200,C4,20152801072801-74,32,2,239580
1437149760,C4,20151617081652-70,33,1,1471080
1437150420,C4,20153517083522-960,34,2,450780
1437150900,C4,20150517090533-187,35,1,306240
1437151080,C4,20153414073455-915,34,1,140580
1437153120,C4,20154517094544-833,35,2,774180
1437155340,C4,20154217104228-732,36,1,1486740
1437159780,C4,20150917110936-396,37,3,280200
1437163260,C4,20155317125332-60,38,2,1061640
1437164220,C4,20152616032618-514,37,2,67320
1437164700,C4,20151817011850-621,38,1,207060
1437164820,C4,20154211064241-592,37,2,1107840
1437166980,C4,20152917012956-923,38,1,199200
1437170100,C4,20152117022136-22,39,1,97200
1437173760,C4,20150214070205-409,38,2,290760
1437173880,C4,20154519024544-322,39,2,201480
1437174540,C4,20155914105910-953,38,3,266160
1437185640,C4,20151801021811-599,37,1,226320
1437186660,C4,20155210025230-794,36,2,369000
1437196680,C4,20150411110416-875,35,1,274200
1437230940,C4,20153117063125-391,34,1,184020
1437231540,C4,20154416054424-28,33,2,152760
1437232560,C4,20150415070401-918,32,1,72240
1437235920,C4,20150518090500-717,33,3,197700
1437240240,C4,20155518095558-521,34,1,216600
1437246600,C4,20153718113750-118,35,2,85560
1437247860,C4,20153818113831-85,36,1,323160
1437253980,C4,20151418011444-201,37,3,278760
1437256080,C4,20154018024000-428,38,1,233160
1437257160,C4,20154218024228-691,39,1,510000
1437258120,C4,20152818022812-310,40,3,163080
1437258780,C4,20151114081116-872,39,2,92520
1437259680,C4,20154018034049-540,40,2,265500
1437262020,C4,20153418033431-409,41,1,87360
1437265080,C4,20153916033930-668,40,2,260040
1437265200,C4,20155418045421-624,41,1,599400
1437265860,C4,20150818050817-70,42,1,677220
1437267300,C4,20152117022136-22,41,1,122280
1437274020,C4,20154615114612-209,40,2,327960
1437282240,C4,20155810095859-88,39,2,286740
1437311160,C4,20152715102715-129,38,3,365460
1437315060,C4,20151319061333-620,39,1,436440
1437317640,C4,20152504102511-329,38,1,146640
1437321780,C4,20150919080932-475,39,1,439080
1437324120,C4,20155019085012-883,40,2,377280
1437331500,C4,20152019112015-444,41,3,185400
1437332160,C4,20153718113750-118,40,1,130200
1437336540,C4,20150219120223-913,41,1,548700
1437337440,C4,20150119010140-843,42,3,109200
1437337560,C4,20150019010017-785,43,2,244440
1437339240,C4,20155719125713-529,44,1,241680
1437341340,C4,20151404081429-288,43,1,379380
1437343860,C4,20151519021534-355,44,3,100920
1437348420,C4,20155319035337-279,45,1,83640
1437349380,C4,20153418033431-409,44,1,83820
1437353580,C4,20152619052654-46,45,3,759060
1437355080,C4,20152416012433-808,44,1,635340
1437356400,C4,20154215124253-8,43,1,275100
1437356760,C4,20155419055407-635,44,2,96180
1437360300,C4,20153817073832-550,43,2,77340
1437366180,C4,20152917012956-923,42,3,177060
1437371760,C4,20151817011850-621,41,1,137280
1437375360,C4,20154519024544-322,40,3,282300
1437407100,C4,20151920081908-214,41,2,168540
1437412140,C4,20150420090410-374,42,3,77160
1437413160,C4,20151820101849-472,43,2,111660
1437421200,C4,20152818022812-310,42,3,87360
1437424140,C4,20155620125614-440,43,1,366540
1437424920,C4,20152217062234-111,42,1,287340
1437432060,C4,20155319035337-279,41,2,214860
1437432240,C4,20150217070227-343,40,2,302640
1437433620,C4,20150518090500-717,39,1,391620
1437439920,C4,20150516080500-163,38,1,1471080
1437439980,C4,20150917110936-396,37,2,450780
1437444780,C4,20151519021534-355,36,1,306240
1437446640,C4,20150119010140-843,35,2,774180
1437448500,C4,20150217080254-664,34,1,1486740
1437452940,C4,20155419055407-635,33,3,280200
1437456840,C4,20155518095558-521,32,2,1061640
1437457140,C4,20150517090533-187,31,1,207060
1437485400,C4,20152421062416-977,32,1,559620
1437486720,C4,20152021062038-745,33,2,209580
1437489240,C4,20154018024000-428,32,1,199200
1437489300,C4,20150420090410-374,31,1,97200
1437494100,C4,20152721082743-391,32,1,129300
1437494460,C4,20150321080345-584,33,2,302100
1437503760,C4,20153521103532-680,34,3,288300
1437505260,C4,20153721113747-248,35,3,99480
1437508320,C4,20155809115800-678,34,2,201480
1437512940,C4,20151621011611-3,35,2,232740
1437516900,C4,20152019112015-444,34,3,197700
1437518460,C4,20151121031117-949,35,1,240060
1437520920,C4,20151621031648-283,36,2,65880
1437522720,C4,20154421044450-831,37,3,396960
1437523980,C4,20154721044741-483,38,2,413820
1437524040,C4,20154821044806-248,39,2,430500
1437524820,C4,20151820101849-472,38,1,216600
1437525180,C4,20154018034049-540,37,2,85560
1437532740,C4,20151418011444-201,36,1,323160
1437538020,C4,20152917072944-998,35,3,278760
1437571020,C4,20153818113831-85,34,1,233160
1437575220,C4,20153322063340-765,35,3,222840
1437575520,C4,20153322063352-729,36,2,348840
